is_canceled,deposit_type,lead_time,stays_in_weekend_nights,stays_in_week_nights,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr
0,No Deposit,109.0,2,3,0.0,0,0,0,0,97.75
0,No Deposit,0.0,0,2,0.0,0,0,0,0,191.0
0,No Deposit,157.0,2,5,0.0,0,0,0,0,119.7
0,No Deposit,11.0,2,4,0.0,0,0,0,0,146.0
0,No Deposit,1.0,0,2,1.0,0,4,0,0,95.0
0,No Deposit,163.0,1,4,0.0,0,0,0,0,214.0
0,No Deposit,7.0,0,1,0.0,0,0,1,0,70.0
0,No Deposit,292.0,0,2,0.0,0,0,0,0,115.0
0,No Deposit,74.0,0,4,0.0,0,0,0,0,168.3
0,No Deposit,2.0,0,3,0.0,0,0,0,0,12.0
0,No Deposit,3.0,0,1,0.0,0,0,0,0,125.0
0,No Deposit,228.0,0,3,0.0,0,0,2,0,118.9
0,No Deposit,152.0,1,4,0.0,0,0,5,0,48.0
0,No Deposit,257.0,0,2,0.0,0,0,0,0,101.5
0,No Deposit,0.0,1,0,0.0,0,0,0,0,89.0
0,No Deposit,163.0,0,3,0.0,0,0,0,0,123.3
0,No Deposit,102.0,0,2,0.0,0,0,0,0,109.0
0,No Deposit,0.0,1,4,1.0,0,4,2,0,35.0
0,No Deposit,19.0,1,1,0.0,0,0,2,0,170.0
0,No Deposit,130.0,2,6,0.0,0,0,0,0,111.73
0,No Deposit,21.0,2,0,,0,0,0,0,98.0
0,No Deposit,0.0,0,1,0.0,0,0,0,0,99.0
0,No Deposit,6.0,0,2,0.0,0,0,0,0,0.0
0,No Deposit,0.0,1,3,1.0,0,1,0,0,
0,No Deposit,94.0,0,2,0.0,0,0,0,0,85.5
0,No Deposit,21.0,3,5,0.0,0,0,0,0,103.13
0,No Deposit,0.0,0,1,0.0,0,0,0,0,82.0
0,No Deposit,5.0,2,1,0.0,0,0,1,0,93.33
0,No Deposit,16.0,2,3,0.0,0,0,0,0,170.0
0,No Deposit,7.0,0,3,0.0,0,0,0,0,65.0
0,No Deposit,78.0,2,2,0.0,0,0,0,0,77.23
0,No Deposit,1.0,1,1,0.0,0,0,0,0,95.0
0,No Deposit,78.0,0,4,0.0,0,0,0,0,75.0
0,No Deposit,44.0,2,1,0.0,0,0,0,0,86.0
0,No Deposit,19.0,0,3,1.0,0,0,0,0,80.0
0,No Deposit,6.0,0,3,0.0,0,0,0,0,217.33
0,No Deposit,11.0,2,5,0.0,0,0,0,0,143.86
0,No Deposit,16.0,1,3,0.0,0,0,0,0,90.0
0,No Deposit,8.0,1,0,0.0,0,0,0,0,101.0
0,No Deposit,315.0,1,2,0.0,0,0,2,0,139.5
0,No Deposit,0.0,0,2,0.0,0,0,1,0,46.0
0,No Deposit,190.0,1,2,0.0,0,0,0,0,125.1
0,No Deposit,405.0,0,2,0.0,0,0,0,0,114.4
0,No Deposit,160.0,2,5,0.0,0,0,0,0,
0,No Deposit,85.0,0,2,0.0,0,0,0,0,151.2
0,No Deposit,175.0,2,0,0.0,0,0,2,0,179.1
0,No Deposit,2.0,0,2,0.0,0,0,0,0,127.6
0,No Deposit,43.0,1,2,0.0,0,0,0,0,203.85
0,No Deposit,66.0,0,2,0.0,0,0,1,0,190.0
0,No Deposit,123.0,1,1,0.0,0,0,0,0,64.0
0,No Deposit,3.0,0,1,0.0,0,0,0,0,92.0
0,No Deposit,2.0,0,2,0.0,0,0,0,0,
0,No Deposit,277.0,0,2,0.0,0,0,1,0,89.1
0,No Deposit,21.0,2,1,0.0,0,0,1,0,61.33
0,No Deposit,36.0,0,3,0.0,0,0,0,0,112.0
0,No Deposit,20.0,0,2,0.0,0,0,0,0,80.0
0,No Deposit,16.0,2,3,0.0,0,0,0,0,169.6
0,No Deposit,0.0,0,1,1.0,1,16,0,0,42.0
0,No Deposit,57.0,1,2,0.0,0,0,1,0,75.33
0,No Deposit,4.0,2,5,0.0,0,0,0,0,67.86
0,No Deposit,169.0,2,1,0.0,0,0,0,0,68.61
0,No Deposit,249.0,0,5,0.0,0,0,1,0,184.65
0,No Deposit,132.0,0,1,0.0,0,0,1,0,179.0
0,No Deposit,9.0,0,3,0.0,0,0,0,0,117.0
0,No Deposit,138.0,0,2,0.0,0,0,0,0,139.5
0,No Deposit,6.0,0,2,0.0,0,0,1,0,109.0
0,No Deposit,82.0,2,1,0.0,0,0,3,4,43.33
0,No Deposit,396.0,2,0,0.0,0,0,0,0,122.4
0,No Deposit,17.0,1,1,0.0,0,0,0,0,160.0
0,No Deposit,16.0,2,3,0.0,0,0,0,0,170.0
0,No Deposit,73.0,0,2,0.0,0,0,0,0,
0,No Deposit,72.0,2,5,0.0,0,0,0,0,33.3
0,No Deposit,80.0,2,5,0.0,0,0,0,0,56.72
0,No Deposit,8.0,2,1,0.0,0,0,0,0,71.33
0,No Deposit,6.0,1,0,0.0,0,0,0,0,69.0
0,No Deposit,0.0,0,0,1.0,0,0,0,0,0.0
0,No Deposit,2.0,0,2,0.0,0,0,0,0,189.0
0,No Deposit,66.0,1,2,0.0,0,0,0,0,87.3
0,No Deposit,10.0,1,1,1.0,1,15,0,0,
0,No Deposit,83.0,0,1,0.0,0,0,0,77,112.2
0,No Deposit,202.0,0,1,0.0,0,0,4,0,86.75
0,No Deposit,54.0,0,2,0.0,0,0,0,0,79.2
0,No Deposit,4.0,0,2,0.0,0,0,1,0,88.0
0,No Deposit,248.0,2,0,0.0,0,0,0,0,80.0
0,No Deposit,10.0,1,2,0.0,0,0,0,0,30.0
0,No Deposit,12.0,2,5,0.0,0,0,0,0,75.6
0,No Deposit,129.0,0,2,0.0,0,0,0,0,103.5
0,No Deposit,0.0,0,1,0.0,0,0,0,0,55.0
0,No Deposit,102.0,1,4,0.0,0,0,0,0,119.85
0,No Deposit,136.0,1,3,0.0,0,0,1,0,123.25
0,No Deposit,47.0,2,3,0.0,0,0,0,0,117.9
0,No Deposit,8.0,2,1,0.0,0,0,0,0,131.0
0,No Deposit,0.0,0,1,0.0,0,0,0,0,88.0
0,No Deposit,6.0,0,2,0.0,0,0,0,0,231.0
0,No Deposit,12.0,1,0,0.0,0,0,0,0,
0,No Deposit,34.0,1,2,0.0,0,0,0,0,88.0
0,No Deposit,91.0,1,4,0.0,0,0,0,0,137.5
0,No Deposit,93.0,0,3,0.0,0,0,0,0,113.4
0,No Deposit,13.0,2,5,0.0,0,0,0,0,95.0
0,No Deposit,5.0,0,2,0.0,0,0,0,0,130.0
0,No Deposit,0.0,0,0,0.0,0,0,0,0,0.0
0,No Deposit,140.0,2,2,0.0,0,0,0,0,130.0
0,Non Refund,186.0,2,2,0.0,0,0,0,0,83.83
0,No Deposit,86.0,1,5,0.0,0,0,0,0,95.2
0,No Deposit,23.0,1,4,0.0,0,0,0,0,49.4
0,No Deposit,116.0,0,2,0.0,0,0,0,0,90.0
0,No Deposit,19.0,2,5,0.0,0,0,0,0,130.0
0,No Deposit,257.0,2,2,0.0,0,0,0,0,107.1
0,No Deposit,3.0,1,0,0.0,0,0,0,0,75.0
0,No Deposit,171.0,1,2,0.0,0,0,0,0,153.1
0,No Deposit,164.0,1,3,0.0,0,0,0,0,
0,No Deposit,44.0,1,1,0.0,0,0,0,0,58.0
0,No Deposit,105.0,2,4,0.0,0,0,0,65,69.0
0,No Deposit,129.0,0,5,0.0,0,0,0,0,83.61
0,No Deposit,91.0,2,4,0.0,0,0,0,0,60.0
0,No Deposit,22.0,0,2,0.0,0,0,0,0,8.0
0,No Deposit,59.0,2,2,0.0,0,0,0,0,62.0
0,No Deposit,34.0,1,3,0.0,0,0,0,0,100.0
0,No Deposit,139.0,1,3,0.0,0,0,0,0,96.25
0,No Deposit,316.0,0,3,0.0,0,0,3,0,110.0
0,No Deposit,72.0,0,3,0.0,0,0,0,58,85.67
0,No Deposit,13.0,1,0,0.0,0,0,0,0,139.0
0,No Deposit,84.0,1,0,0.0,0,0,0,0,117.9
0,No Deposit,268.0,2,5,0.0,0,0,1,0,55.44
0,No Deposit,3.0,0,1,0.0,0,0,1,0,75.0
0,No Deposit,0.0,1,0,0.0,0,0,0,0,60.0
0,No Deposit,4.0,1,3,0.0,0,0,0,0,181.79
0,No Deposit,158.0,2,5,0.0,0,0,0,0,160.78
0,No Deposit,134.0,1,0,0.0,0,0,0,0,144.0
0,No Deposit,127.0,2,5,0.0,0,0,0,0,
0,No Deposit,45.0,2,1,0.0,0,0,0,0,106.5
0,No Deposit,92.0,0,3,0.0,0,0,0,0,96.3
0,No Deposit,110.0,1,1,0.0,0,0,0,0,144.0
0,No Deposit,187.0,1,3,0.0,0,0,0,0,138.83
0,No Deposit,229.0,1,4,0.0,0,0,0,0,114.0
0,No Deposit,3.0,1,0,1.0,0,2,0,0,55.6
0,No Deposit,90.0,2,5,0.0,0,0,0,0,116.1
0,No Deposit,1.0,0,1,0.0,0,0,0,0,0.0
0,No Deposit,113.0,0,3,0.0,0,0,0,0,80.1
0,No Deposit,0.0,0,2,0.0,0,0,0,0,176.0
0,No Deposit,19.0,2,5,0.0,0,0,0,0,38.4
0,No Deposit,0.0,0,0,1.0,0,0,0,0,0.0
0,No Deposit,56.0,2,2,0.0,0,0,0,0,185.0
0,No Deposit,11.0,0,2,0.0,0,0,0,0,234.0
0,No Deposit,16.0,1,0,0.0,0,0,0,0,43.0
0,No Deposit,346.0,0,2,0.0,0,0,0,0,115.0
0,No Deposit,41.0,0,1,0.0,0,0,0,0,93.45
0,No Deposit,65.0,0,3,0.0,0,0,0,0,72.25
0,No Deposit,117.0,2,1,0.0,0,0,0,0,94.5
0,No Deposit,3.0,0,1,0.0,0,0,0,0,95.0
0,No Deposit,36.0,1,2,0.0,0,0,1,0,41.58
0,No Deposit,1.0,1,1,0.0,0,0,0,0,120.0
0,No Deposit,88.0,2,7,0.0,0,0,2,0,85.51
0,No Deposit,5.0,0,1,0.0,0,0,0,0,165.0
0,No Deposit,16.0,1,1,0.0,0,0,0,0,54.0
0,No Deposit,103.0,0,4,0.0,0,0,0,0,
0,No Deposit,0.0,0,1,0.0,0,0,0,0,70.0
0,No Deposit,1.0,0,1,0.0,0,0,0,0,39.0
0,No Deposit,82.0,0,2,0.0,0,0,0,0,180.0
0,No Deposit,141.0,0,2,0.0,0,0,3,0,123.8
0,No Deposit,117.0,2,5,0.0,0,0,0,0,194.49
0,No Deposit,143.0,0,2,0.0,0,0,0,0,93.6
0,No Deposit,7.0,1,1,0.0,0,0,0,0,170.0
0,No Deposit,18.0,2,3,0.0,0,0,0,0,62.16
0,No Deposit,32.0,1,3,0.0,0,0,0,0,63.75
0,No Deposit,7.0,1,2,0.0,0,0,0,0,140.33
0,No Deposit,117.0,0,4,0.0,0,0,0,0,83.64
0,No Deposit,4.0,1,1,,0,0,0,0,58.0
0,No Deposit,231.0,2,2,0.0,0,0,0,0,100.3
0,No Deposit,113.0,1,1,0.0,0,0,0,0,135.0
0,No Deposit,156.0,2,3,0.0,0,0,2,0,
0,No Deposit,58.0,2,5,0.0,0,0,0,0,85.0
0,No Deposit,44.0,0,1,0.0,0,0,0,0,87.31
0,No Deposit,2.0,2,4,0.0,0,0,5,0,
0,No Deposit,9.0,0,3,0.0,0,0,3,0,81.0
0,No Deposit,14.0,0,1,0.0,0,0,0,0,121.0
0,No Deposit,2.0,1,2,0.0,0,0,0,0,109.33
0,No Deposit,73.0,4,10,0.0,0,0,0,0,127.26
0,No Deposit,17.0,0,2,0.0,0,0,0,0,
0,No Deposit,91.0,2,2,0.0,0,0,0,0,
0,No Deposit,3.0,2,3,0.0,0,0,0,0,170.0
0,No Deposit,4.0,1,2,0.0,0,0,0,0,110.0
0,No Deposit,139.0,2,1,0.0,0,0,0,0,112.0
0,No Deposit,257.0,0,2,,0,0,0,0,101.5
0,Refundable,169.0,0,3,0.0,0,0,2,0,72.0
0,No Deposit,0.0,0,1,1.0,0,1,1,0,43.0
0,No Deposit,40.0,0,2,0.0,0,0,0,0,95.0
0,No Deposit,41.0,1,5,0.0,0,0,1,0,70.0
0,No Deposit,52.0,0,4,0.0,0,0,0,0,74.8
0,No Deposit,24.0,1,0,0.0,0,0,0,0,75.0
0,No Deposit,1.0,1,4,0.0,0,0,0,0,97.16
0,No Deposit,147.0,3,5,0.0,0,0,0,0,92.08
0,No Deposit,2.0,0,1,0.0,0,0,0,0,55.0
0,No Deposit,54.0,1,4,0.0,0,0,0,0,54.46
0,No Deposit,7.0,1,0,0.0,0,0,0,0,160.0
0,No Deposit,73.0,0,1,0.0,0,1,1,0,
0,No Deposit,18.0,0,2,0.0,0,0,0,0,174.0
0,No Deposit,0.0,0,2,0.0,0,0,0,0,192.5
0,No Deposit,3.0,0,1,0.0,0,0,0,0,65.0
0,No Deposit,181.0,0,2,0.0,0,0,0,0,120.0
0,No Deposit,0.0,0,1,0.0,0,0,0,0,211.0
0,No Deposit,123.0,1,2,0.0,0,0,0,0,199.8
0,No Deposit,53.0,1,1,0.0,0,0,0,0,62.0
0,No Deposit,1.0,0,1,0.0,0,0,0,0,130.0
0,No Deposit,82.0,0,5,0.0,0,0,0,0,42.12
0,No Deposit,0.0,1,1,0.0,0,0,1,0,46.4
0,No Deposit,93.0,2,5,0.0,0,0,0,0,56.83
0,No Deposit,3.0,1,1,0.0,0,0,0,0,100.0
0,No Deposit,3.0,2,1,0.0,0,0,0,0,72.31
0,No Deposit,107.0,2,5,0.0,0,0,4,0,76.69
0,No Deposit,94.0,1,3,0.0,0,0,1,0,88.0
0,No Deposit,7.0,1,4,0.0,0,0,0,0,50.0
0,No Deposit,112.0,0,3,0.0,0,0,0,0,245.33
0,No Deposit,180.0,0,2,0.0,0,0,0,0,80.1
0,No Deposit,24.0,2,1,0.0,0,0,0,0,174.0
0,No Deposit,44.0,4,6,0.0,0,0,0,0,34.86
0,No Deposit,189.0,2,8,0.0,0,0,1,0,163.08
0,No Deposit,292.0,0,2,0.0,0,0,0,0,115.0
0,No Deposit,46.0,1,2,0.0,0,0,1,0,107.1
0,No Deposit,25.0,2,5,0.0,0,0,0,0,82.86
0,No Deposit,71.0,0,2,0.0,0,0,0,0,69.0
0,No Deposit,2.0,0,1,1.0,0,1,0,0,65.0
0,No Deposit,1.0,0,1,0.0,0,0,1,0,35.0
0,No Deposit,6.0,0,3,0.0,0,0,0,0,34.0
0,No Deposit,155.0,0,1,0.0,0,0,0,0,36.0
0,Refundable,169.0,1,3,0.0,0,0,2,0,60.0
0,No Deposit,24.0,0,1,0.0,0,0,0,0,220.0
0,No Deposit,148.0,2,1,0.0,0,0,0,0,96.9
0,No Deposit,142.0,2,5,0.0,0,0,1,0,81.43
0,No Deposit,142.0,1,2,0.0,0,0,1,0,175.33
0,No Deposit,38.0,2,6,0.0,0,0,0,0,145.0
0,No Deposit,96.0,2,6,0.0,0,0,0,0,47.56
0,No Deposit,2.0,0,4,0.0,0,0,0,0,63.75
0,No Deposit,146.0,4,12,0.0,0,0,4,0,63.0
0,No Deposit,85.0,1,3,0.0,0,0,0,0,85.0
0,No Deposit,0.0,0,1,0.0,0,0,0,0,64.0
0,No Deposit,46.0,1,1,0.0,0,0,0,0,62.0
0,No Deposit,19.0,0,1,0.0,0,0,1,0,43.0
0,No Deposit,3.0,1,3,0.0,0,0,0,0,183.0
0,No Deposit,33.0,2,3,0.0,0,0,0,0,36.32
0,No Deposit,0.0,0,1,0.0,0,0,0,0,119.0
0,No Deposit,0.0,0,4,0.0,0,0,0,0,161.0
0,No Deposit,0.0,0,2,1.0,0,22,1,0,0.0
0,No Deposit,173.0,2,0,0.0,0,0,0,0,89.1
0,No Deposit,0.0,0,1,0.0,0,0,1,0,0.0
0,No Deposit,8.0,2,3,0.0,0,0,0,0,76.97
0,No Deposit,38.0,1,2,0.0,0,0,0,0,0.0
0,No Deposit,3.0,2,3,0.0,0,0,0,0,44.8
0,No Deposit,0.0,0,1,0.0,0,0,0,0,45.0
0,No Deposit,97.0,0,2,0.0,0,0,0,0,
0,No Deposit,5.0,2,2,0.0,0,0,0,0,161.0
0,No Deposit,30.0,0,2,0.0,0,0,6,0,29.0
0,No Deposit,90.0,2,2,0.0,0,0,1,0,123.08
0,No Deposit,44.0,1,0,0.0,0,0,0,0,131.4
0,No Deposit,80.0,2,0,0.0,0,0,0,0,97.0
0,No Deposit,95.0,2,2,0.0,0,0,0,0,144.0
0,No Deposit,49.0,0,1,0.0,0,0,0,0,65.0
0,No Deposit,7.0,1,0,0.0,0,0,0,0,145.0
0,No Deposit,0.0,1,0,1.0,1,2,0,0,50.0
0,No Deposit,239.0,0,2,0.0,0,0,1,0,128.7
0,No Deposit,35.0,0,2,0.0,0,0,0,0,145.35
0,No Deposit,94.0,2,2,0.0,0,0,0,0,206.0
0,No Deposit,32.0,2,1,0.0,0,0,1,0,58.0
0,No Deposit,73.0,0,3,0.0,0,0,0,0,149.4
0,No Deposit,0.0,2,5,0.0,0,0,0,0,86.7
0,No Deposit,6.0,0,1,0.0,0,1,0,0,47.0
0,No Deposit,18.0,0,3,0.0,0,0,0,0,85.0
0,No Deposit,250.0,4,6,0.0,0,0,0,0,107.1
0,No Deposit,213.0,1,3,0.0,0,0,1,0,104.0
0,No Deposit,54.0,2,6,,0,0,0,0,
0,No Deposit,8.0,1,0,0.0,0,0,0,0,60.0
0,No Deposit,43.0,1,2,0.0,0,0,0,0,
0,No Deposit,222.0,2,5,0.0,0,0,3,0,93.5
0,No Deposit,22.0,1,4,0.0,0,0,1,0,145.0
0,No Deposit,97.0,2,5,0.0,0,0,0,0,178.29
0,No Deposit,0.0,0,1,0.0,0,0,0,0,90.0
0,No Deposit,156.0,2,6,0.0,0,0,1,0,134.0
0,No Deposit,256.0,0,2,0.0,0,0,1,0,90.0
0,No Deposit,150.0,2,4,0.0,0,0,0,0,179.1
0,No Deposit,16.0,0,1,0.0,0,0,0,0,107.0
0,No Deposit,40.0,1,2,0.0,0,0,0,0,140.0
0,No Deposit,15.0,0,3,0.0,0,0,0,0,129.0
0,No Deposit,0.0,0,0,1.0,0,0,0,0,0.0
0,No Deposit,0.0,1,2,0.0,0,0,1,0,90.33
0,No Deposit,46.0,0,5,0.0,0,0,0,0,75.0
0,No Deposit,5.0,0,2,0.0,0,0,0,0,151.0
0,No Deposit,12.0,1,4,0.0,0,0,0,0,209.0
0,No Deposit,19.0,0,2,0.0,0,0,2,0,
0,No Deposit,99.0,4,10,0.0,0,0,0,0,190.34
0,No Deposit,394.0,0,4,0.0,0,0,2,0,88.5
0,No Deposit,11.0,0,1,0.0,0,0,0,0,138.0
0,Non Refund,5.0,0,2,1.0,0,12,0,0,106.0
0,No Deposit,0.0,0,2,0.0,0,0,0,0,192.0
0,No Deposit,177.0,2,1,0.0,0,0,1,0,105.33
0,No Deposit,13.0,2,4,0.0,0,0,0,0,42.0
0,No Deposit,1.0,0,1,0.0,0,0,0,0,140.0
0,No Deposit,115.0,0,3,0.0,0,0,0,0,135.0
0,No Deposit,71.0,0,2,0.0,0,0,0,0,124.44
0,No Deposit,45.0,0,2,0.0,0,0,1,0,231.0
0,No Deposit,17.0,2,3,0.0,0,0,0,0,89.17
0,No Deposit,7.0,0,1,0.0,0,0,0,0,200.7
0,No Deposit,156.0,2,5,0.0,0,0,2,0,80.0
0,No Deposit,71.0,2,4,0.0,0,0,0,0,157.67
0,No Deposit,1.0,1,1,0.0,0,0,0,0,103.0
0,No Deposit,179.0,0,2,0.0,0,0,0,0,97.7
0,No Deposit,13.0,0,2,0.0,0,0,0,0,73.15
0,No Deposit,20.0,0,1,0.0,0,0,0,0,85.0
0,No Deposit,73.0,0,1,0.0,0,1,0,0,73.0
0,No Deposit,50.0,0,4,0.0,0,0,0,0,69.0
0,No Deposit,335.0,0,3,0.0,0,0,0,0,80.0
0,No Deposit,4.0,4,10,0.0,0,0,0,0,22.5
0,No Deposit,7.0,0,3,0.0,0,0,0,0,39.0
0,No Deposit,65.0,0,3,0.0,0,0,0,0,72.25
0,No Deposit,65.0,2,5,0.0,0,0,0,0,58.0
0,No Deposit,5.0,0,1,0.0,0,0,1,0,77.25
0,No Deposit,38.0,1,2,0.0,0,0,0,0,135.0
0,No Deposit,5.0,0,1,,0,0,0,0,
0,No Deposit,26.0,1,4,0.0,0,0,0,0,133.8
0,No Deposit,59.0,0,0,0.0,0,0,1,0,0.0
0,No Deposit,144.0,2,1,0.0,0,0,0,0,130.67
0,No Deposit,2.0,0,1,1.0,0,1,0,0,60.0
0,No Deposit,4.0,2,3,0.0,0,0,0,0,170.0
0,No Deposit,130.0,2,5,0.0,0,0,2,0,252.3
0,No Deposit,5.0,0,3,0.0,0,0,0,0,157.0
0,No Deposit,133.0,0,4,0.0,0,0,0,0,124.0
0,No Deposit,26.0,0,1,0.0,0,0,0,0,128.0
0,No Deposit,78.0,0,2,0.0,0,0,1,0,89.0
0,No Deposit,145.0,1,2,0.0,0,0,0,0,80.0
0,No Deposit,0.0,0,3,0.0,0,0,0,0,108.8
0,No Deposit,19.0,2,5,0.0,0,0,0,0,49.0
0,No Deposit,0.0,1,2,1.0,0,0,1,0,80.0
0,No Deposit,256.0,0,2,0.0,0,0,0,0,115.0
0,No Deposit,19.0,0,2,0.0,0,0,1,0,206.1
0,No Deposit,153.0,2,2,0.0,0,0,0,0,
0,No Deposit,96.0,1,2,0.0,0,0,0,0,126.0
0,No Deposit,265.0,0,2,0.0,0,0,0,0,107.1
0,No Deposit,52.0,2,1,0.0,0,0,0,0,258.0
0,No Deposit,43.0,0,1,0.0,0,0,0,0,58.0
0,No Deposit,47.0,1,3,0.0,0,0,0,0,26.0
0,No Deposit,17.0,1,1,0.0,0,0,1,0,67.0
0,No Deposit,38.0,1,3,0.0,0,0,0,0,63.75
0,No Deposit,198.0,2,3,0.0,0,0,0,0,63.75
0,No Deposit,71.0,0,3,0.0,0,0,1,0,73.4
0,No Deposit,122.0,1,2,0.0,0,0,3,0,106.0
0,No Deposit,126.0,1,5,0.0,0,0,0,0,88.68
0,No Deposit,94.0,1,3,0.0,0,0,0,0,62.0
0,No Deposit,107.0,2,5,0.0,0,0,0,0,138.0
0,No Deposit,11.0,0,2,0.0,0,0,0,0,0.0
0,No Deposit,3.0,1,0,0.0,0,0,0,0,0.0
0,No Deposit,80.0,2,1,0.0,0,0,0,0,75.0
0,No Deposit,0.0,0,1,0.0,0,0,0,0,139.0
0,No Deposit,0.0,1,1,1.0,0,2,0,0,79.0
0,No Deposit,27.0,0,1,0.0,0,0,0,0,95.0
0,No Deposit,2.0,1,2,0.0,0,0,1,0,87.0
0,No Deposit,9.0,0,4,0.0,0,0,0,0,129.0
0,No Deposit,272.0,1,5,0.0,0,0,1,0,110.78
0,No Deposit,2.0,1,2,0.0,0,0,0,0,59.75
0,No Deposit,186.0,4,10,0.0,0,0,0,0,80.2
0,No Deposit,0.0,0,1,0.0,0,0,0,0,133.0
0,No Deposit,4.0,2,1,0.0,0,0,0,0,78.0
0,No Deposit,126.0,2,2,0.0,0,0,0,0,107.95
0,No Deposit,311.0,1,0,0.0,0,0,0,0,
0,No Deposit,10.0,1,0,0.0,1,9,0,0,57.0
0,No Deposit,79.0,2,5,0.0,0,0,0,0,106.48
0,No Deposit,36.0,2,0,0.0,0,0,0,0,49.4
0,No Deposit,158.0,1,3,0.0,0,0,0,0,89.25
0,No Deposit,99.0,2,4,0.0,0,0,2,0,113.0
0,No Deposit,173.0,2,2,0.0,0,0,0,0,46.0
0,No Deposit,1.0,0,1,0.0,0,0,0,0,93.0
0,No Deposit,55.0,0,2,0.0,0,0,1,0,62.0
0,No Deposit,1.0,0,1,0.0,0,0,0,0,39.15
0,No Deposit,132.0,2,4,0.0,0,0,0,0,79.56
0,No Deposit,9.0,0,2,0.0,0,0,0,0,60.0
0,No Deposit,56.0,2,3,0.0,0,0,0,0,115.09
0,No Deposit,345.0,2,6,0.0,0,0,0,0,138.38
0,No Deposit,181.0,2,1,0.0,0,0,0,0,122.7
0,No Deposit,0.0,0,1,0.0,0,0,0,0,195.0
0,No Deposit,75.0,2,1,0.0,0,0,0,0,
0,No Deposit,183.0,1,1,0.0,0,0,0,0,105.3
0,No Deposit,18.0,1,0,0.0,0,0,0,0,80.0
0,No Deposit,31.0,2,1,0.0,0,0,0,0,
0,No Deposit,125.0,1,1,0.0,0,0,0,0,177.3
0,No Deposit,45.0,0,2,0.0,0,0,0,0,44.0
0,No Deposit,4.0,0,3,0.0,0,0,1,0,140.7
0,No Deposit,111.0,0,4,0.0,0,0,2,0,126.0
0,No Deposit,92.0,1,4,0.0,0,0,0,0,92.65
0,No Deposit,9.0,0,1,0.0,0,0,1,0,110.0
0,No Deposit,2.0,0,2,0.0,0,0,1,0,150.0
0,No Deposit,17.0,2,2,0.0,0,0,1,0,92.5
0,No Deposit,256.0,2,7,0.0,0,0,0,0,172.81
0,No Deposit,132.0,1,5,0.0,0,0,1,0,213.0
0,No Deposit,101.0,2,3,0.0,0,0,0,0,62.0
0,No Deposit,71.0,2,5,0.0,0,0,0,0,78.0
0,No Deposit,34.0,0,1,0.0,0,0,0,0,75.0
0,No Deposit,11.0,0,4,1.0,0,3,0,0,216.0
0,No Deposit,53.0,0,1,0.0,0,0,0,0,144.0
0,No Deposit,116.0,2,2,0.0,0,0,0,0,75.24
0,No Deposit,0.0,2,4,0.0,0,0,0,0,98.0
0,No Deposit,74.0,0,1,0.0,0,0,0,0,168.3
0,No Deposit,76.0,2,3,0.0,0,0,0,0,148.5
0,No Deposit,0.0,0,1,0.0,0,0,0,0,219.0
0,No Deposit,7.0,0,3,0.0,0,0,0,0,99.1
0,No Deposit,36.0,2,6,0.0,0,0,2,0,42.0
0,No Deposit,156.0,0,2,0.0,0,0,1,0,94.5
0,No Deposit,59.0,0,1,,0,0,1,0,81.0
0,No Deposit,17.0,0,3,0.0,0,0,0,0,62.0
0,No Deposit,1.0,0,1,0.0,0,0,0,0,34.0
0,No Deposit,118.0,1,3,,0,0,1,0,110.0
0,No Deposit,41.0,0,3,0.0,0,0,0,0,119.0
0,No Deposit,110.0,0,4,0.0,0,0,0,69,70.0
0,No Deposit,145.0,2,8,0.0,0,0,0,0,124.2
0,No Deposit,75.0,0,4,0.0,0,0,1,0,95.0
0,No Deposit,14.0,0,2,0.0,0,0,2,0,80.0
0,No Deposit,189.0,0,3,0.0,0,0,1,0,80.1
0,No Deposit,0.0,0,2,0.0,0,0,1,0,160.0
0,No Deposit,7.0,0,0,0.0,0,0,0,0,0.0
0,No Deposit,25.0,1,1,0.0,0,0,0,0,130.13
0,No Deposit,58.0,0,2,0.0,0,0,0,0,81.0
0,No Deposit,62.0,0,3,0.0,0,0,0,53,65.45
0,No Deposit,0.0,0,1,0.0,0,0,0,0,85.0
0,No Deposit,4.0,1,4,0.0,0,0,1,0,161.0
0,No Deposit,282.0,0,3,0.0,0,0,0,48,73.33
0,No Deposit,35.0,0,3,0.0,0,0,0,0,162.83
0,No Deposit,204.0,0,3,0.0,0,0,0,0,117.0
0,No Deposit,49.0,2,0,0.0,0,0,0,0,108.0
0,No Deposit,1.0,1,2,0.0,0,0,0,0,122.67
0,No Deposit,20.0,0,2,0.0,0,4,1,0,129.3
0,No Deposit,115.0,2,1,0.0,0,0,1,0,125.0
0,No Deposit,28.0,1,4,0.0,0,0,0,0,225.4
0,No Deposit,34.0,0,1,0.0,0,0,0,0,315.0
0,No Deposit,18.0,1,0,0.0,0,0,0,0,88.0
0,No Deposit,397.0,0,4,0.0,0,0,1,0,60.25
0,No Deposit,287.0,2,3,0.0,0,0,2,0,
0,No Deposit,132.0,1,2,0.0,0,0,0,0,72.25
0,No Deposit,34.0,1,1,0.0,0,0,0,0,88.0
0,No Deposit,14.0,1,2,0.0,0,1,0,0,39.0
0,No Deposit,6.0,2,3,0.0,0,0,0,0,97.79
